#  Energy (eV) |  DOS (states/eV)
   21.85915095    7.8660506149
   21.89774300   13.2685377358
   21.93633505   19.1671830643
   21.97492711   24.2991948719
   22.01351916   27.9004830389
   22.05211121   29.9978980586
   22.09070326   31.0130195975
   22.12929532   31.2121857444
   22.16788737   30.4031698647
   22.20647942   27.9853018390
   22.24507148   23.4949280922
   22.28366353   17.3590964173
   22.32225558   10.9734555235
   22.36084763    5.8234908527
   22.39943969    2.5645783978
   22.43803174    0.9314649266
   22.47662379    0.2815836332
   22.51521585    0.0902581481
   22.55380790    0.1127980583
   22.59239995    0.3597777524
   22.63099200    1.0558738742
   22.66958406    2.5651835934
   22.70817611    5.1654295622
   22.74676816    8.6998338152
   22.78536022   12.3999127892
   22.82395227   15.1436173804
   22.86254432   16.0022655152
   22.90113637   14.6803594711
   22.93972843   11.6397318809
   22.97832048    7.8939434166
   23.01691253    4.5226116127
   23.05550459    2.1642429969
   23.09409664    0.8574719075
   23.13268869    0.2795384631
   23.17128074    0.0746781936
   23.20987280    0.0163059567
   23.24846485    0.0029053372
   23.28705690    0.0004220013
   23.32564896    0.0000499385
   23.36424101    0.0000048128
   23.40283306    0.0000003777
   23.44142511    0.0000000241
   23.48001717    0.0000000013
   23.51860922    0.0000000001
   23.55720127    0.0000000000
   23.59579333    0.0000000000
   23.63438538    0.0000000000
   23.67297743    0.0000000000
   23.71156948    0.0000000000
   23.75016154    0.0000000000
   23.78875359    0.0000000000
   23.82734564    0.0000000000
   23.86593770    0.0000000000
   23.90452975    0.0000000000
   23.94312180    0.0000000000
   23.98171385    0.0000000000
   24.02030591    0.0000000000
   24.05889796    0.0000000000
   24.09749001    0.0000000000
   24.13608207    0.0000000000
   24.17467412    0.0000000000
   24.21326617    0.0000000000
   24.25185822    0.0000000000
   24.29045028    0.0000000000
   24.32904233    0.0000000000
   24.36763438    0.0000000000
   24.40622644    0.0000000000
   24.44481849    0.0000000000
   24.48341054    0.0000000000
   24.52200259    0.0000000000
   24.56059465    0.0000000000
   24.59918670    0.0000000000
   24.63777875    0.0000000000
   24.67637081    0.0000000000
   24.71496286    0.0000000000
   24.75355491    0.0000000000
   24.79214696    0.0000000000
   24.83073902    0.0000000000
   24.86933107    0.0000000000
   24.90792312    0.0000000000
   24.94651518    0.0000000000
   24.98510723    0.0000000000
   25.02369928    0.0000000000
   25.06229133    0.0000000000
   25.10088339    0.0000000000
   25.13947544    0.0000000000
   25.17806749    0.0000000000
   25.21665955    0.0000000000
   25.25525160    0.0000000000
   25.29384365    0.0000000000
   25.33243571    0.0000000000
   25.37102776    0.0000000000
   25.40961981    0.0000000000
   25.44821186    0.0000000000
   25.48680392    0.0000000000
   25.52539597    0.0000000000
   25.56398802    0.0000000000
   25.60258008    0.0000000000
   25.64117213    0.0000000000
   25.67976418    0.0000000000
   25.71835623    0.0000000000
   25.75694829    0.0000000000
   25.79554034    0.0000000000
   25.83413239    0.0000000000
   25.87272445    0.0000000000
   25.91131650    0.0000000000
